URL,True_Label,Predicted_Label
https://forrestperkins.com/wp-content/251/efa38fa83710b40a4767bcb939bbe40b/execution.html?validation=e1s1,0,0
http://www.joyn.com.pk,0,0
https://www.villageofpennyan.com,1,1
https://www.deenalarsen.net,1,1
https://www.rebt.ws,1,1
http://www.toptanevrakisleri.gq,0,0
https://www.epstrong.org,1,1
https://www.bedrockgardens.org,1,1
https://www.delraylibrary.org,1,1
http://www.cmsbiz.ae/wp-content/themes/maxbizz/images/saisies,0,0
https://www.mavrck.co,1,1
https://www.leagueofgeeks.com,1,1
https://www.codereadr.com,1,1
https://www.urbancaracal.org,1,1
https://www.aktivaphoto.com,1,1
https://www.unshoesusa.com,1,1
https://dev-bcr21.pantheonsite.io/,0,0
http://kenalred.com/oea/,0,0
http://www.akcer.cz,0,0
https://support.official-phone.info/6frl2/,0,0
http://www.ninjacloak.com,0,0
http://www.prefeituramunicipaldebarueri.top,0,0
https://www.bracke.se,1,1
http://www.lw.purpledaily.com,0,0
https://pfiontly-twath-synuals.yolasite.com/,0,0
http://www.f0546725.xsph.ru,0,0
http://www.ws1.statistic.date,0,0
http://www.menotepoer.com,0,0
https://www.fancydeals.net,1,1
https://www.tron.co.uk,1,1
http://www.intesa.santereva.com,0,0
https://www.citizenvalves.com,1,1
http://sms-fixe-mobile.weebly.com/,0,0
https://my-vmi-ae7ef.firebaseapp.com/,0,0
http://www.holipath.com,0,0
http://www.qoe.xbvmv.com,0,0
https://www.glennfreyonline.com,1,1
https://528f2648-8480-49c9-b001-501083adcc48.id.repl.co/,0,0
https://www.e-470.com,1,1
https://www.justicecentre.org.hk,1,1
https://www.terlici.com,1,1
http://www.uponselgoin.godaddysites.com,0,0
https://www.alquilerdecarrosencartagena.com,1,1
https://www.5dchocolates.com,1,1
https://www.kolbisneat.com,1,1
https://maildinshaakckjnw154.firebaseapp.com/,0,0
http://auvieuxgassin-restaurant.com/,0,0
http://www.rakoten-cacd.50gb442.xyz/,0,0
https://www.georgehart.com,1,1
http://correctionswallett.netlify.app,0,0
http://www.jmesmd.com,0,0
https://www.samuelhawley.com,1,1
https://www.travelplusstyle.com,1,1
https://www.isara.com,1,1
https://new-device-auth.firebaseapp.com/,0,0
https://ga.gestionaccess.repl.co/,0,0
https://www.partio.fi,1,1
https://hyper-lovely-parallelogram.glitch.me/nashr.htm?/natwestb.ankcre.card/info.htm,0,0
https://www.gryphon-partners.com,1,1
https://www.jimmahfood.com,1,1
http://www.edalet-iren.ml,0,0
https://www.pmjdy.gov.in,1,1
http://cz84443.tw1.ru/fr/authentication,0,0
https://www.greatbooksgreatdeals.com,1,1
https://www.streetclips.de,1,1
https://dekbsk2thsp.typeform.com/to/hillogij,0,0
http://www.rocketpool-net.website,0,0
http://www.com-recovery.com,0,0
https://www.vraymaterials.co.uk,1,1
http://www.be-government.com,0,0
http://www.a0617278.xsph.ru,0,0
https://www.britain-visitor.com,1,1
https://www.kelag.at,1,1
https://maildinshaakckjnw159.firebaseapp.com/,0,0
https://www.hstoday.us,1,1
http://opensea.232-help.org/account/offer/,0,0
https://www.lawrencedurrell.org,1,1
http://www.cbespania.info,0,0
https://www.chefginas.com,1,1
https://www.co.ellis.tx.us,1,1
https://www.alpine-pearls.com,1,1
http://www.consilium.com.ua,0,0
https://www.bet773232.com,0,1
https://www.512aw.afrc.af.mil,1,1
https://www.sageadvice.eu,1,1
https://www.library.manchester.ac.uk,1,1
https://www.elissonandrade.com.br,1,1
https://www.countrysidehotels.se,1,1
https://www.arqiva.com,1,1
http://dev-ingresar-validacion-seguridad-banco-itau-paraguay.pantheonsite.io,0,0
http://www.ive.mp3guest.com,0,0
https://segurosbancobasahome.565757687.repl.co/,0,0
https://cscart.host.ge/ncep.intn/login.jsp.php,0,0
https://alyahoo.s3.us-east-005.backblazeb2.com/glogin.html,0,0
https://www.rogaining.org,1,1
https://www.nbp.pl,1,1
http://industrialplotsncr.com,0,0
https://www.slotsup.com,1,1
https://estolanoadvsors.myportfolio.com/,0,0
http://swiat-online.pl/embek,0,0
https://dev-confirmant-ubisa.pantheonsite.io/,0,0
http://www.moneyken505.com.xsph.ru,0,0
https://www.tasteofbeirut.com,1,1
http://www.a-ga.purpledaily.com,0,0
https://92838jj32--038898j2.repl.co/,0,0
https://dev-bbhgvfdseada.pantheonsite.io,0,0
https://allonsavecsaoklmala.firebaseapp.com/,0,0
https://www.djsoft.net,1,1
https://www.kornferry.com,1,1
https://consultafacil-saldojaneiro.com/luiza/?userid=&amp;uri=a7ms83rnhgdrcvyymwqr9yvfl/ykkcytzdrjxkvemcq=,0,0
https://www.autofrance.com.ar,1,1
https://www.blenheim.surrey.sch.uk,1,1
https://ipfs.io/ipfs/bafybeibr2jkj35y52ix5c26x7lkuxmsiopgorfse2nc6qksjxr2t4wkai4/,0,0
http://www.220105.top,0,0
https://att-107305.weeblysite.com/,0,0
https://www.waterford.com,1,1
https://www.andriabieberdesigns.com,1,1
https://www.dakotanature.com,1,1
https://bafybeietdwmnpnial6v6t4fxcbkfcqtjqipbrow4zicitoo453fclsam6i.ipfs.dweb.link/,0,0
http://www.eblaghy.cf,0,0
https://www.newsrecord.org,1,1
http://www.finlandten.xyz,0,0
https://aol-106783.weeblysite.com/,0,0
https://www.guidingeyes.org,1,1
http://akeo-mint.vercel.app,0,0
http://www.moodandmystery.com,0,0
https://www.buffalosfire.com,1,1
http://bafybeibt6wibl22ooenbmhfrioubrlyovfrumluiml7kaebdmroile2pxy.ipfs.dweb.link/,0,0
http://www.ns2.axs.su,0,0
https://www.foilboard.com.au,1,1
https://www.citizenshift.org,1,1
https://www.torringtonlibrary.org,1,1
https://www.treliant.com,1,1
https://yahoo.mailupdate.workers.dev/,0,0
https://www.coin-or.org,1,1
http://www.qwartwd.gq,0,0
http://www.superimarkets.com,0,0
http://www.corpuslender.com,0,0
https://girsstxrfnd.com/home,0,0
https://www.gotoddler.com.au,1,1
https://www.rtl2.de,1,1
https://www.chinese-forums.com,1,1
https://sfttep-dfellf.web.app/,0,0
https://www.vdfk.de,1,1
https://www.eartheconomics.org,1,1
http://www.keller-bec.com,0,0
https://houserenovationfiles601.firebaseapp.com/,0,0
https://aus-mygov.web.app/,0,0
https://tidyurl.xyz/drcw33,0,0
https://www.impactinterview.com,1,1
http://www.shopeevxs.live/,0,0
https://www.matalan.co.uk,1,1
http://www.audienceflake.com,0,0
https://www.infopay.com,1,1
http://www.new-mal.xyz,0,0
https://www.touhidulhaque.com,1,1
https://ipfs.io/ipfs/qma2ifqmfkfkivbxfunuj9r5gouhbrcheg4ygnnvmwxhkr,0,0
https://www.montpellier-france.com,1,1
https://att-109273.weeblysite.com/,0,0
https://www.ourdailycraft.com,1,1
http://www.brisai.ga/ato/,0,0
http://www.windowsconnector.com,0,0
https://www.simonandschuster.co.uk,1,1
https://host-xauthoritative.wikaba.com/,0,0
http://www.b8e.ru,0,0
https://www.commercial-matting.net,1,1
http://www.click1search.info,0,0
https://www.kbpedia.org,1,1
https://www.patris.gr,1,1
https://www.zirkus-stey.ch,1,1
https://www.destinoprovence.com,1,1
https://globalequestria.com/,0,0
https://slayer.jp/wp-includes/index.php/?email=redacted@abuse.ionos.com,0,0
https://www.feiyr.com,1,1
https://www.steampunkfashionguide.com,1,1
https://www.securepay.my,1,1
http://www.gapp.oss-ap-southeast-5.aliyuncs.com,0,0
https://reys.yogashima.de/agricole45/421186145daf225/region.php?particulier,0,0
http://www.platinumcar.ru,0,0
https://www.ukstreetart.co.uk,1,1
https://yahoo-105234.weeblysite.com/,0,0
https://www.harpiesbizarre.com,1,1
http://www.worldking.xyz,0,0
http://viettel-com-dot-c2c01-531c7.uc.r.appspot.com/,0,0
http://www.budilnik.com,0,0
http://www.edalatum.ml,0,0
http://www.complicated.oss-ap-southeast-7.aliyuncs.com,0,0
https://vihtedmarket.342311.xyz/tdpq3mhh/switch-step/39,0,0
http://www.0o.ouncc.com,0,0
https://accesso-dati-posteitaliane-com.pages.dev/,0,0
https://etiliseramik.com/wp-includes/vector/login.htm,0,0
https://www.autonotebook.com,1,1
https://su0op-109206-109146.weeblysite.com/,0,0
https://topaka.cloud/ob52gtplj/18snwp,0,0
https://www.beerbooks.com,1,1
http://www.titaniumspareparts.com,0,0
http://www.qianyiduo.com,0,0
https://www.cruiseamerica.com,1,1
https://bohhrb262q7gdwlxcw253am47rgego4bdudolc6soei6limz466a.arweave.net/c454h17upmhzdxw13ygc_exdo4edbuwl0ner5agz57w,0,0
http://www.smtpsync.com,0,0
http://www.56ed6ae9.ngrok.io,0,0
http://www.gtrtooloo.com,0,0
https://www.en.eghtesadonline.com,1,1
http://www.btinternetzzzz.weebly.com/,0,0
https://www.globalganjareport.com,1,1
https://cvbnmmkfg.weebly.com/,0,0
https://www.scrive.com,1,1
https://www.fanac.org,1,1
https://www.betterhelp.com,1,1
https://www.trudylynn.com,1,1
https://www.vimagazine.com.au,1,1
https://www.etestinghub.com,1,1
https://www.xeniagazette.com,1,1
http://www.cloudymellows.com,0,0
https://infura-ipfs.io/ipfs/qmuxuhjkdpmkd1ccyxha7bz4ne1gxrxhwy1zviifufmzxp,0,0
http://www.clavepr.com,0,0
https://sfaxfile-sends-0utlook.web.app/,0,0
https://dev-proceso-alertaltaupy.pantheonsite.io/,0,0
https://att-mail-109399.weeblysite.com/,0,0
http://server-panellld-1.ml/aware/wellsfargo1.html,0,0
https://www.schaal1op1.com,1,1
http://www.abmetalmecanica.com,0,0
https://www.harajplus.net,1,1
https://www.wearbluesky.com,1,1
http://www.moscowstdsupdate.toythieves.com,0,0
http://att-yahoomail-106130.weeblysite.com/,0,0
https://yahoo-108126-104626.square.site/,0,0
http://www.greatstr.com,0,0
http://hiperfaturaonsky.com/,0,0
https://www.geothermalcanada.org,1,1
https://v.ht/8vel?home-facebook-confirmation,0,0
https://www.cala.ca,1,1
https://jjuuyytttiiio.wixsite.com/attt,0,0
http://www.ip-addr.es,0,0
http://www.lwe-shaparak.ga,0,0
http://www.mirror-stakedao.com/,0,0
http://freemarecharge.in,0,0
https://bafybeiekuj5hjv65vkzuujsqjm6npjlclh35u3jjqqtakieowszrdpiy7q.ipfs.dweb.link/,0,0
https://tendencia3d.com/bcponline,0,0
https://www.cityofarcata.org,1,1
https://owarstmp000005.firebaseapp.com/,0,0
https://www.ansible.com,1,1
https://www.jwnenergy.com,1,1
https://tztywvtawoxnx-dot-ny-sole-xzuywa.ue.r.appspot.com/#[email%c2%a0protected],0,0
http://www.mysmilekart.com,0,0
https://www.univiu.org,1,1
https://ciozeijcozczeumi.web.app/,0,0
https://euphonious-bubblegum-a65ba2.netlify.app/,0,0
https://www.brukenthalmuseum.ro,1,1
https://connection-orangebank-certicode.derlma.com/4958372/,0,0
https://smt7tyify.firebaseapp.com/,0,0
http://www.eblagh-pay19.ml,0,0
https://www.laposte.fr,1,1
http://www.rs-tek.com,0,0
https://www.paiste.com,1,1
https://www.dhl-tracking-express.com/,0,1
https://tinyurl.com/fzt4rsh3,0,0
http://www.shopflyonline.com,0,0
http://www.f62741b103872176db13453014c575c857.ws,0,0
https://www.beadmeastory.com,1,1
https://www.olacabs.com,1,1
http://www.f0594287.xsph.ru,0,0
https://nodemoh-31651.web.app/,0,0
https://www.springer-ld.org,1,1
https://www.ysdesign.jp,1,1
http://www-mailoutlookcontract0com.filesusr.com/html/8c7753_a4196461a35f2315e09c9c0f0b313f4a.html,0,0
https://www.kmkz.ro,1,1
https://www.truthdig.com,1,1
http://www.identity-verification-service.info,0,0
https://www.garten-akzent.de/themes/default-bootstrap/modules/blocklanguages/lg/portal/clients/login.php?verification#_login&amp;appidkey=ac4ae5114a64d03&amp;country=ro,0,0
http://worldsbeyondnft2-free.xyz,0,0
https://packagemesne-dlvryme347.crabdance.com/,0,0
https://www.channelpartner.de,1,1
https://www.xs4all.nl,1,1
https://tinyurl.com/bpercardentra,0,0
https://igqokg.webwave.dev/,0,0
https://bafybeihateyabqazqq3zprq5ycjfvszne5lvxuhztv3vj7as6taik3yqgu.ipfs.w3s.link/office-webapp.html,0,0
http://www.cruiseportscheduler.com,0,0
https://www.txssar.org,1,1
https://www.patrickkok.com,1,1
https://www.ministryoftesting.com,1,1
https://www.grc.net,1,1
https://attachedfile.myportfolio.com/,0,0
https://www.dpp.cz,1,1
https://mutfakci.az/well-ficoh/,0,0
https://www.facingsouth.org,1,1
http://www.poiuytyuiopkjfnf.com,0,0
https://www.n-tama.k12.ia.us,1,1
https://sajt-v9oh-s.firebaseapp.com/,0,0
http://www.oldhorse.info,0,0
https://oferta-marketplace.pl/authorize.php?ecb4aup8mi46hqdppoduthisfrwke1vf3ysgv44sohbzpupvs9qzyxfqeztwamvwlqd93pawvzcxwllxrdmttjzbscu1dz3cazqforsxvvfbgm2cwzzgfdzhmf9kjrjevleiu8epgo85ghrd2taohnmo2w7kl7rh8a2zzyvskxce5vglxp5thln8hmf0fehi77a9lld3wm7mvcpiv8c5cida07rucgxsp8h5p7dmokexptq1xiuhjo2mubs1q3ko,0,0
https://cloudflare-ipfs.com/ipfs/bafybeibhdgxctmq6bjhkqmauoxozatxlk647gdjd5fsxkdjo63gfylxlgq/link.html,0,0
https://aol-109462.weeblysite.com/,0,0
https://www.setasign.com,1,1
https://www.sheffieldav.com,1,1
https://www.city.nishitokyo.lg.jp,1,1
https://advancedrecoverysys.com/,0,0
https://www.swantaxis.com.au,1,1
https://au-bendigobn.com/,0,0
https://sbb-erstattung.web.app/,0,0
https://www.rochdaleonline.co.uk,1,1
http://www.wbfashionshow.com,0,0
http://www.martinidewinter.com,0,0
https://www.copicmarker.com.au,1,1
https://2190500747036024259783454840056307388750.eu-gb.cf.appdomain.cloud/,0,0
https://page-load-champion-1000546.firebaseapp.com/,0,0
http://www.freecontent.stream,0,0
http://mingovpljmuw.ketpdertantclud.ml/,0,0
http://sackiesells.com/,0,0
https://www.forumresearch.com,1,1
https://www.patriagroup.com,1,1
https://viewsign.z13.web.core.windows.net/,0,0
https://www.lithuaniapostcards.com/jp,0,0
https://community-standards-1006436512.firebaseapp.com/,0,0
https://serviceman.ch/mtb-auth/,0,0
http://gali8758.aurel00.repl.co/,0,0
https://www.retrofootball.eu,1,1
https://att-sign-in-102564.weeblysite.com/,0,0
https://www.beachrentalsatnavarre.com,1,1
http://mail.deliverylifesupport.com/public/sp9i4xeowjqaqtj5csgc5fllihh7jnhd,0,0
https://www.shopcitrusstudio.com,1,1
https://www.rtacabinetreviews.com,1,1
https://www.ticketportal.cz,1,1
https://www.moonbeamawards.com,1,1
https://www.jayrecords.com,1,1
http://xxdazbvqvqyzgkvu.271710.sepa-00980-force-drop.oa.r.appspot.com/?fbclid=iwar3knrjl-94v_nqxcpkw-ud4m7oin-3qk8aj0ivwk0v-za3kf9rh4xaeip8,0,0
https://www.cursors-4u.com,1,1
http://www.secure256.net,0,0
https://1235miller.weebly.com/,0,0
https://www.umpa.ens-lyon.fr,1,1
https://www.causeway.com,1,1
http://maxxbox.de/,0,0
https://www.thehollylodgecentre.org.uk,1,1
https://al1l1i.web.app/host:-web.afppopular.com.do:2410?smzawwk2vrsbqrzuqmgxjyeevgndcnxptfbf79chj4yu8p65at,0,0
https://www.crestedbutte-co.gov,1,1
https://www.grandtraverseresort.com,1,1
https://www.brivannaboutique.com,1,1
https://www.windenergy.org.nz,1,1
https://www.quickborn.de,1,1
https://www.thecbdexpert.com,1,1
http://www.board.welco.live,0,0
https://www.koyasan.or.jp,1,1
https://www.aablerents.com,1,1
http://www.blog.beeppool.org,0,0
http://ndnmag.fr/en/42178b50ba365fdd1c9efc21ebaa36d7/execution.html?validation=e1s1,0,0
http://www.lzjmqx.com,0,0
https://www.historic-newspapers.co.uk,1,1
https://maildinshaakckjnw496.firebaseapp.com/,0,0
https://ebanking-ch3-ubs-a3ab0.web.app/login.html?session=4whnd21atruhfi6g8oprsejszy6inglarwnptvtlralldtt0qdqelqmlo0492q2jjth7qvkow62wxpt4611tkg0o6apnv5lml1%5cu0026amp;auth=c7df4609-7819-4ab6-b43a-409f4f077478,0,0
https://backend.bahif9042.xyz/,0,0
http://www.alejandrajazo.com,0,0
https://jedrzej.majamarta.pl/a1legro/,0,0
http://bit.ly/suppbper,0,0
https://www.johnnyjanosik.com,1,1
https://hotels-castres.com/home.html/autoload.html?c=info,0,0
https://www.reprisk.com,1,1
http://seedify-hub.org/walletconnect/index.htm,0,0
https://infura-ipfs.io/ipfs/qmy7xmje9kjnbafwjcf2taahmkndmsf4sq51fwmp67umjl,0,0
https://www.thenautigirl.com,1,1
http://www.sarapkishlm.ml,0,0
https://www.advice3d.fi,1,1
http://roundcube-production-cf.tx1.mailhostbox.com/,0,0
https://ascc-c009f.firebaseapp.com/,0,0
https://help-facebook-id-102162.198547.com/?content_id=prtg1oq-rwck3hj,0,0
https://americanasloja.com/inbdqw,0,0
http://www.gcesab.com,0,0
https://infocontravention.fr/,0,0
http://www.americaoexpeecs.co.jp.cggngfn.cn/,0,0
https://www.themailbox.com,1,1
http://www.transunaxous.com,0,0
https://www.zynga.com,1,1
https://www.plantation-shutters.co.uk,1,1
http://www.domainithere.com,0,0
https://www.solar1.org,1,1
http://www.cubbychase5k10k.org/wp-content/plugins/ncx/?hash=vdvzvz@vdccvzvz.net,0,0
https://www.superpool.org,1,1
http://www.montacarichi.it,0,0
https://www.wiktenauer.com,1,1
https://www.sankaraimports.com,1,1
http://www.viewi.publicvm.com,0,0
https://ses1iab2ws.firebaseapp.com/,0,0
https://www.joetvagyat.com,1,1
https://help-fb-id-3246251802.firebaseapp.com/,0,0
https://www.vedejiem.lv,1,1
https://www.smoothroots.co,1,1
https://maildinshaakckjnw339.firebaseapp.com/,0,0
https://www.malankara.com,1,1
https://www.dragonschool.org,1,1
https://www.regierung.oberbayern.bayern.de,1,1
https://hd22-kf-2d.firebaseapp.com/,0,0
https://aol-mail-109610.weeblysite.com/,0,0
https://cloudflare-ipfs.com/ipfs/bafybeifrt2zpyosrpzi5mkb26tnuujn3so4iwrxg5spw2ncytiu6uiiubu,0,0
https://www.mydollarplan.com,1,1
https://pageapplsitem381112.start.page/,0,0
https://www.euroluxeinteriors.com,1,1
https://facebook-help-3003428746303.firebaseapp.com/,0,0
http://www.dsa32g.urlfb.co,0,0
https://www.zokiva.com,1,1
https://www.sfaf.org,1,1
http://www.topvipdg.me,0,0
https://www.u-ranking.es,1,1
https://www.tomjones.com,1,1
https://www.cbbcat.net,1,1
https://www.gondolaproject.com,1,1
https://www.xi-art.com,1,1
https://www.boxanalitika.ru,1,1
https://servi120--servi120.repl.co/,0,0
http://www.fontaine-escargots.com,0,0
https://www.paintingsfromwithin.com,1,1
https://www.hydros.ch,1,1
https://www.abcgroupqatar.com,1,1
https://www.signbank.org,1,1
https://www.exactmetrics.com,1,1
https://www.onegarden.co.uk,1,1
https://www.irishsongs.com,1,1
http://bpost-green-bird-yanissbadja618463.codeanyapp.com/be/dhi/dh2tayue9asux7b865/,0,0
http://www.lubdeco.com,0,0
https://www.housingonline.com,1,1
https://ipfs.fleek.co/ipfs/qmap7f2zzcedqqbhxtm1ymah3jakkpdqyhbdfoteu938sf/#webmaster@cuni.cz,0,0
https://www.evdebiz.com,1,1
http://connectwithdrawal.com/,0,0
https://www.novvoetopa.com,1,1
https://www.eumofa.eu,1,1
https://shivwinmall.in/87878687_8778878/_87876gxyttu/99877e.html,0,0
https://maildinshaakckjnw102.web.app/,0,0
http://www.brient.ga,0,0
https://www.smallslive.com,1,1
http://alturl.com/wdvew,0,0
https://www.dekalbcountyga.gov,1,1
http://www.lawste.purpledaily.com,0,0
https://www.planyo.com,1,1
http://www.goun-etc-co.hangnun.utuljvs.cn,0,0
https://www.layton.jp,1,1
https://www.tcs-asp.net,1,1
http://www.seoservicesiox.web.app,0,0
http://www.khwahishpunjabi.com,0,0
https://www.javanan.com,1,1
https://www.seguincanvas.com,1,1
http://www.ip-shaparak.gq,0,0
https://caseid1008956783495835.firebaseapp.com/,0,0
https://redirectioncase9134024.web.app/,0,0
https://www.clarion-capital.com,1,1
https://www.legalmatch.com,1,1
https://www.thelentormodern.sg,1,1
https://www.muddlawoffices.com,1,1
https://cancel45018925-binance-com.web.app/,0,0
https://www.schielandendekrimpenerwaard.nl,1,1
https://www.corefactors.in,1,1
https://www.bro.gov.in,1,1
https://www.staleywise.com,1,1
https://www.adhrrf.org,1,1
https://www.bibliotecamai.org,1,1
https://www.mfa.bg,1,1
https://collabland-sync-database.firebaseapp.com/,0,0
https://www.crocodile-music.de,1,1
https://www.amazon.diaoke999.cn,0,0
https://www.strattonshotel.com,1,1
https://www.cberuk.com,1,1
https://www.pah.org.pl,1,1
https://www.affordablemoonwalk.com,1,1
http://www.aerolitigate.com,0,0
https://0tp-0utlookfolders-north-america.firebaseapp.com/,0,0
https://www.resort-naturista-grottamiranda.com,1,1
https://www.colesmithwrites.com,1,1
http://app-franecki665.3pnkheghiu-yjr3ozy0r41m.p.temp-site.link/home.html?#restore-vault,0,0
https://law-outlook-drive1-share.web.app/,0,0
https://cloudflare-ipfs.com/ipfs/bafybeifv6yzwdh3hnoar5klcu72mvfa3murdrw5qeew6ugjlwit76x3ml4/sogowa.html,0,0
https://www.wiliot.com,1,1
https://www.okgenweb.net,1,1
https://www.raymondblanc.com,1,1
http://www.haxsp.tumblr.com,0,0
https://www.ma-mags.com,1,1
https://www.cafonline.com,1,1
http://app-hernia2xt-jwq3sercives199.h6bjwlamn9-gjy3mz9d168q.p.temp-site.link/,0,0
https://www.creativeforkids.com,1,1
https://biodegradabledelightfulsymbol.uniquefacade.repl.co/,0,0
https://landbankiaccess.xxl.lc/,0,0
https://www.phoenixx.ne.jp,1,1
https://mmoobetdfh.weebly.com/,0,0
https://community-guidelines-12803497.web.app/,0,0
https://ineso.edu.mx/,0,0
http://www.loood1.top,0,0
https://particulares-cgd.pt/payment-details.php?cookies=santanderzibtiwk4xpsegdrbvbbshom9uckdue2dosk46dee3yhrc;browsing-time=1233435;auth-id=zibtiwk4xpsegdrbvbbshom9uckdue2dosk46dee3yhrc,0,0
http://www.saurav20012.github.io,0,0
https://marioazuaje.github.io/netflixclone-only.html.and.tailwind/,0,0
https://www.waterlanternfestival.com,1,1
https://www.mauifantastictours.com,1,1
https://messageriecrfr1.web.app/,0,0
https://www.authoritylabs.com,1,1
https://zpr.io/n2cx7sremnp7,0,0
https://www.icfuae.org.uk,1,1
http://www.secis.com.br,0,0
https://www.ksicsilk.com,1,1
https://irtg1830-1316850103.cos.ap-mumbai.myqcloud.com/irtg1830.html,0,0
https://www.pusulaswiss.ch,1,1
https://aol-101577.weeblysite.com/,0,0
https://ovfisqizfyl01.z20.web.core.windows.net,0,0
http://www.fidem-consecuta.com,0,0
http://iweupsvrla.duckdns.org,0,0
https://www41coinbase.z29.web.core.windows.net/,0,0
https://www.selwyn.govt.nz,1,1
https://edocumentdigitale.firebaseapp.com/,0,0
https://www.microfilmmaker.com,1,1
https://www.neenasrealestate.com,1,1
https://www.albayan.ae,1,1
http://www.micalle.com.au,0,0
http://royal-confused-afrovenator.glitch.me/?email=a@a.c,0,0
https://www.sweetshoppedesigns.com,1,1
https://www.dothan.k12.al.us,1,1
https://benjamincustommodulars.net/wp-admin/main/ing/,0,0
http://mint.offskeletons.com,0,0
https://www.foodsmachine.net,1,1
https://www.hps.hr,1,1
https://www.kmu.edu.tw,1,1
https://www.pollenlibrary.com,1,1
http://www.newstatemobile.ir,0,0
https://www.institut-strategie.fr,1,1
https://www.alpinetpa.com,1,1
https://www.fellrunner.org.uk,1,1
https://www.popwarner.com,1,1
https://www.todelandscape.com,1,1
https://www.jewelled.co.uk,1,1
https://www.wendellgilleymuseum.org,1,1
https://www.stgeorge.catholic.edu.au,1,1
http://www.nyyhu.urlfb.co,0,0
http://www.ralestate.mobi,0,0
https://myprojectfiles8837422.firebaseapp.com/,0,0
https://www.airlinereporter.com,1,1
https://agrico-annuelsecu.web.app/,0,0
https://www.namuseum.gr,1,1
https://www.icantw.com,1,1
https://amphil.org/cp/scripts/sbb/portal/,0,0
http://www.definity.finance,0,0
https://www.tlcvision.com,1,1
http://www.amazcazm-co-jp.amazococn.fotoforce.cn/,0,0
http://www.moderndatingcoach.com,0,0
https://aus-sydney-0365.web.app/,0,0
http://43.156.75.220/v3/signin/identifier?dsh=s537070788%3a1680638468020064&amp%3bcontinue=https%3a%2f%2faccounts.google.com%2f%3f&amp%3bfollowup=https%3a%2f%2faccounts.google.com%2f%3f&amp%3bifkv=aqmjq7t4oz7qalnthmw-jhmbitkjknedlbu4usd1jvnsxxdeiwdziuedkxz-xuftknnfdus1gq4wlg&amp%3bpassive=1209600&amp%3bxrealip=35.203.255.107&xrealip=34.198.46.118&flowname=weblitesignin&flowentry=servicelogin&ifkv=aqmjq7tyen10juimvykcpiktlnw0odj0ioopkol_mqqkgdohfj9_oejncdjfbt9nkfloituolltf,0,0
https://www.tusciaup.com,1,1
http://www.nrojano.com,0,0
https://www.ipcinfo.org,1,1
https://www.ifcreview.com,1,1
https://maildinshaakckjnw578.web.app/,0,0
https://www.janeshideaway.com,1,1
https://www.lockheedmartin.com,1,1
http://mail.deliverylifesupport.com/public/poadv1n0myjuqeueusj3m3fh1t5zxmlp,0,0
https://beautifulexternalstrin.aksjdhas.repl.co/,0,0
https://www.dancelife.com.au,1,1
https://www.aiteachu.com,1,1
https://www.ravenswoodelementary.org,1,1
https://www.australianworldorchestra.com.au,1,1
https://www.therawstone.com,1,1
https://www.lostandfoundfestival.com,1,1
https://onh7928.webmo.fr/pro-credit-agri-cole/fr/creditagricole/ca/016a8ee114a3fc7/rgn.php?particulier,0,0
https://www.exploringkorea.com,1,1
https://www.blogpirate.org,1,1
http://www.php-dev.net,0,0
https://www.andrefedorow.com,1,1
https://attmonticeproag.firebaseapp.com/,0,0
https://maildinshaakckjnw542.firebaseapp.com/,0,0
https://www.geysertimes.org,1,1
https://www.dodgeridge.com,1,1
https://s.id/bperinfo,0,0
https://www.leuketip.nl,1,1
https://www.tinastoastytoes.com,1,1
https://www.hatandfashion.com,1,1
https://www.authorjessmichaels.com,1,1
http://www.video.videos.vidto.me,0,0
https://service654.godaddysites.com/,0,0
https://www.odetothings.com,1,1
https://www.riverfronttimes.com,1,1
https://www.cupofexcellence.org,1,1
https://www.durham-arc.org.uk,1,1
http://connectwallet.42web.io/,0,0
https://www.evergreen-marine.com,1,1
http://www.altoinfor.co,0,0
https://www.ostarapublications.com,1,1
http://www.amazceom-co-jp.amazzeon.chaqingren.top/,0,0
https://3cc352ae-d15a-4e88-bfdc-e96a4c02efd9.id.repl.co/,0,0
http://www.supportnummerbelgie.com,0,0
https://www.swmaritime.org.uk,1,1
https://maildinshaakckjnw74.web.app/,0,0
https://www.roehampton.ac.uk,1,1
https://www.erelijst.nl,1,1
https://www.heswallmagazine.co.uk,1,1
https://www.offshoreinjuryfirm.com,1,1
https://crushus-s3.latestcache.com/ta-in.facebook.com/login/?next=https://ta-in.facebook.com/local/lists/205325966888039&_fb_noscript=1,0,0
https://www.nununuworld.com,1,1
http://www.decisiondock.com,0,0
https://tiaontly-knist-pruas.yolasite.com/,0,0
https://www.katzdzynes.com,1,1
https://www.bizness.lv,1,1
https://www.creds.ac.uk,1,1
https://www.imcconcerts.com,1,1
https://www.franchiseclique.com,1,1
https://notice-allcompany.firebaseapp.com/,0,0
https://certificarecapito.com/creditagricole/,0,0
http://www.vanillaandcream.com,0,0
https://www.newhome.com.gr,1,1
https://www.podcastingnews.com,1,1
http://metamaskey.com/about.html,0,0
http://www.crowny.xyz,0,0
https://www.robadagrafici.com,1,1
https://alertabisa.inusualbloqueo.repl.co/,0,0
https://www.hotdipgalvanizing.com,1,1
http://vrznkrlcpo.door04frp.club/vnafvra97w/?q=3717065149&id=100,0,0
